AudioMoth ES ID Number,Latitude,Longitude,Eclipse Type,Coverage Percent,FirstContactDate,FirstContactTimeUTC,SecondContactTimeUTC,ThirdContactTimeUTC,FourthContactTimeUTC,TotalEclipseTimeUTC,Notes,Successful,Needs split
924,45.128094,-72.297558,Total,100,2024-04-08,18:15:49,19:27:04,19:30:35,20:37:54,19:28:49,No Files,NO,
925,45.427141,-73.935098,Total,100,2024-04-08,18:13:50,19:26:34,19:27:29,20:36:29,19:27:01,No Files,NO,
926,43.5687744,-71.7461471,Partial,97.73,2024-04-08,18:15:39,0,0,20:38:31,19:29:10,Good deployment,YES,YES
927,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
928,30.5624642,-97.7755493,Total,100,2024-04-08,17:17:37,18:35:41,18:39:03,19:58:21,18:37:22,Failed on the 8th,NO,YES
929,38.49779,-88.26842,Total,100,2024-04-08,17:45:30,19:01:31,19:05:30,20:19:48,19:03:30,Good deployment,YES,YES
930,38.48962,-88.25138,Total,100,2024-04-08,17:45:31,19:01:31,19:05:31,20:19:49,19:03:32,Good deployment,YES,YES
931,42.92788,-76.53153,Total,100,2024-04-08,18:08:16,19:22:19,19:23:58,20:34:21,19:23:09,No Files,NO,
932,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,Good deployment,YES,YES
933,42.62369369,-78.5394427,Total,100,2024-04-08,18:05:04,19:18:42,19:22:10,20:32:23,19:20:26,Good deployment,YES,YES
934,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
935,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
936,41.53953,-81.32313,Total,100,2024-04-08,17:59:52,19:14:15,19:17:57,20:29:18,19:16:06,six hour recordings each day,NO,YES
937,36.97123,-90.2074,Total,100,2024-04-08,17:40:14,18:56:46,19:00:56,20:16:13,18:58:51,Failed on the 8th,NO,YES
938,41.32766,-85.69758,Partial,98.66,2024-04-08,17:53:15,0,0,20:24:13,19:09:51,Good deployment,YES,YES
939,45.128507,-72.295065,Total,100,2024-04-08,18:15:49,19:27:04,19:30:35,20:37:54,19:28:50,No Files,NO,
940,30.671389,-96.301389,Partial,98.7,2024-04-08,17:20:03,0,0,20:00:50,18:40:01,Failed on the 8th,NO,YES
941,45.430828,-73.94475,Total,100,2024-04-08,18:13:49,19:26:36,19:27:25,20:36:28,19:27:01,No Files,NO,
942,45.412799,-73.944045,Total,100,2024-04-08,18:13:48,19:26:28,19:27:33,20:36:28,19:27:00,No Files,NO,
943,45.402917,-73.941094,Total,100,2024-04-08,18:13:48,19:26:24,19:27:37,20:36:29,19:27:01,No Files,NO,
944,40.6076191,-82.3056,Total,100,2024-04-08,17:57:20,19:12:56,19:15:16,20:27:58,19:14:06,No Files,NO,
945,41.4565013,-81.2047232,Total,100,2024-04-08,17:59:57,19:14:28,19:17:57,20:29:25,19:16:13,Good deployment,YES,YES
946,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
947,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
948,41.6651,-83.6749,Total,100,2024-04-08,17:56:34,19:12:28,19:13:25,20:26:42,19:12:56,1970s,NO,YES
949,42.881297,-76.9874377,Total,100,2024-04-08,18:07:34,19:21:20,19:23:45,20:33:55,19:22:33,No Files,NO,
950,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
951,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
952,29.5291458,-99.6894972,Total,100,2024-04-08,17:12:52,18:30:12,18:34:37,19:53:49,18:32:25,No Files,NO,
953,39.403308,-86.315939,Total,100,2024-04-08,17:49:43,19:05:18,19:09:20,20:22:45,19:07:19,7th - 9th,NO,YES
954,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
955,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
956,32.660075,-96.792436,Total,100,2024-04-08,17:22:59,18:40:21,18:44:23,20:02:27,18:42:22,No Files,NO,
957,42.4540743,-79.3371685,Total,100,2024-04-08,18:03:45,19:17:27,19:21:09,20:31:33,19:19:18,No Files,NO,
958,44.69318,-73.29719,Total,100,2024-04-08,18:14:10,19:25:50,19:29:22,20:37:09,19:27:36,No Files,NO,
959,41.67554,-81.21315,Total,100,2024-04-08,18:00:10,19:14:27,19:18:13,20:29:27,19:16:20,No Files,NO,
960,34.756604,-92.429643,Total,100,2024-04-08,17:33:14,18:51:01,18:54:02,20:11:15,18:52:32,Good deployment,YES,YES
961,33.21220014,-96.58427877,Total,100,2024-04-08,17:24:19,18:42:00,18:45:07,20:03:23,18:43:33,Good deployment,YES,YES
962,37.60759,-89.2466,Total,100,2024-04-08,17:42:41,18:58:59,19:03:08,20:17:57,19:01:04,Pease Lab,YES,NO
963,41.53953,-81.32313,Total,100,2024-04-08,17:59:52,19:14:15,19:17:57,20:29:18,19:16:06,1970s,NO,YES
964,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
965,41.638538,-80.495206,Total,100,2024-04-08,18:01:12,19:15:43,19:18:52,20:30:13,19:17:17,No Files,NO,
966,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
967,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
968,0,0,None,0,2024-04-08,NaN:NaN,0,0,NaN:NaN,19:50:44,No Files,NO,
